Altitude,Latitude,Longitude,Course,HorizontalAccuracy,Lifespan,Speed,Timestamp,Type,VerticalAccuracy,
31,50.862906,-1.280458,78,5,30,0,1412578842.067,1,4,
31,50.862906,-1.280457,78,5,30,0,1412578843.054,1,4,
31,50.862905,-1.280461,78,5,30,0,1412578844.075,1,4,
31,50.862905,-1.280462,78,5,30,0,1412578845.075,1,4,
31,50.862906,-1.280458,78,5,30,0,1412578846.053,1,4,
31,50.862905,-1.280461,78,10,30,0,1412578847.107,1,4,
31,50.862906,-1.280457,78,10,30,0,1412578848.111,1,4,
31,50.862906,-1.280457,78,5,30,0,1412578849.097,1,4,
31,50.862905,-1.280459,78,5,30,0,1412578850.062,1,4,
31,50.862905,-1.28046,78,5,30,0,1412578851.047,1,4,
31,50.862905,-1.280461,78,5,30,0,1412578852.043,1,4,
31,50.862913,-1.280405,78,5,30,0.33,1412578853.046,1,4,
31,50.862914,-1.280391,78,5,30,0.79,1412578854.049,1,4,
31,50.862919,-1.280356,78,5,30,3.02,1412578855.05,1,4,
31,50.862924,-1.280315,78,5,30,3.01,1412578856.041,1,4,
32,50.862943,-1.280211,74,5,30,5.99,1412578857.056,1,4,
32,50.862959,-1.280118,74,5,30,6.83,1412578858.078,1,4,
32,50.862981,-1.280007,72,5,30,7.9,1412578859.076,1,4,
32,50.863002,-1.279898,72,5,30,8.44,1412578860.094,1,3,
32,50.863024,-1.279794,70,5,30,8.43,1412578861.078,1,3,
32,50.863057,-1.279651,70,5,30,9.65,1412578862.046,1,4,
33,50.863088,-1.279516,68,5,30,10.7,1412578863.085,1,3,
33,50.863124,-1.279375,65,5,30,11.21,1412578864.116,1,3,
33,50.863174,-1.279207,64,5,30,12.53,1412578865.154,1,3,
33,50.863217,-1.279064,63,5,30,12.26,1412578866.094,1,3,
33,50.863275,-1.278882,63,5,30,12.81,1412578867.114,1,3,
34,50.86333,-1.278714,61,5,30,13.66,1412578868.096,1,3,
34,50.863376,-1.278587,56,5,30,12.76,1412578869.066,1,3,
34,50.863444,-1.278436,54,5,30,12.17,1412578870.133,1,3,
34,50.863507,-1.278301,53,5,30,11.4,1412578871.145,1,3,
34,50.863558,-1.278192,53,5,30,10.59,1412578872.146,1,3,
34,50.863627,-1.278065,47,5,30,10.54,1412578873.183,1,3,
34,50.863687,-1.277961,47,5,30,10.15,1412578874.183,1,3,
34,50.863743,-1.277866,46,5,30,9.65,1412578875.174,1,3,
34,50.863797,-1.277778,46,5,30,8.39,1412578876.132,1,3,
34,50.863844,-1.2777,46,5,30,7.17,1412578877.073,1,3,
34,50.863876,-1.277648,46,5,30,6.6,1412578878.134,1,3,
34,50.863915,-1.277584,46,5,30,6.26,1412578879.159,1,3,
35,50.863942,-1.27754,46,5,30,6.78,1412578880.118,1,3,
35,50.863832,-1.277281,124,5,30,7.35,1412578881.067,1,3,
35,50.863779,-1.277142,119,5,30,8.89,1412578882.068,1,3,
35,50.863738,-1.27702,117,5,30,10.32,1412578883.086,1,3,
36,50.863698,-1.276897,117,5,30,9.76,1412578884.126,1,3,
36,50.863652,-1.27676,118,5,30,10.11,1412578885.124,1,4,
36,50.863607,-1.276636,120,5,30,9.4,1412578886.123,1,3,
37,50.863563,-1.276515,120,5,30,8.89,1412578887.149,1,3,
37,50.863522,-1.276407,122,5,30,8.41,1412578888.12,1,4,
38,50.863479,-1.276311,126,10,30,7.9,1412578889.063,1,8,
38,50.863461,-1.276271,126,5,30,7.29,1412578890.06,1,4,
38,50.863422,-1.276199,131,10,30,5.97,1412578891.069,1,4,
39,50.863368,-1.276111,133,5,30,5.42,1412578892.116,1,4,
39,50.863349,-1.27608,135,5,30,5.03,1412578893.154,1,3,
39,50.863325,-1.276044,135,5,30,5.37,1412578894.174,1,3,
39,50.863298,-1.276001,135,5,30,5.61,1412578895.178,1,3,
39,50.863262,-1.275945,135,5,30,6.93,1412578896.195,1,3,
39,50.863216,-1.275875,135,5,30,8.15,1412578897.178,1,3,
39,50.863181,-1.275819,134,5,30,8.91,1412578898.113,1,3,
40,50.863158,-1.275781,134,5,30,8.17,1412578899.117,1,3,
40,50.863125,-1.27567,114,5,30,9.18,1412578900.149,1,3,
40,50.863088,-1.275543,114,5,30,9.9,1412578901.123,1,3,
41,50.863049,-1.275409,114,5,30,10.39,1412578902.1,1,4,
41,50.863009,-1.275271,114,5,30,10.79,1412578903.059,1,4,
41,50.862968,-1.275129,114,5,30,10.98,1412578904.045,1,3,
41,50.862929,-1.274998,114,5,30,10.31,1412578905.043,1,3,
41,50.862897,-1.274884,114,5,30,9.6,1412578906.046,1,3,
40,50.862865,-1.274772,114,5,30,8.83,1412578907.077,1,3,
41,50.862833,-1.27466,113,5,30,8.09,1412578908.088,1,3,
41,50.862805,-1.274555,113,5,30,7.41,1412578909.089,1,3,
41,50.862779,-1.274462,113,5,30,6.38,1412578910.089,1,3,
41,50.862763,-1.2744,113,5,30,4.97,1412578911.071,1,3,
40,50.862748,-1.274347,113,5,30,4.3,1412578912.07,1,3,
40,50.862735,-1.274297,113,5,30,3.51,1412578913.067,1,3,
40,50.862727,-1.274269,113,5,30,2.26,1412578914.075,1,3,
40,50.862723,-1.274253,113,5,30,1.25,1412578915.078,1,3,
40,50.862721,-1.274245,113,5,30,0.95,1412578916.076,1,3,
40,50.862718,-1.274236,113,5,30,1.26,1412578917.076,1,3,
40,50.862718,-1.274235,113,5,30,1.52,1412578918.074,1,3,
40,50.862727,-1.274236,24,5,30,3.03,1412578919.074,1,3,
40,50.862686,-1.273422,33,5,30,4.08,1412578920.071,1,3,
40,50.862673,-1.273485,37,5,30,4.25,1412578921.07,1,3,
40,50.862665,-1.273555,22,5,30,4.68,1412578922.067,1,3,
40,50.862724,-1.273533,33,5,30,4.76,1412578923.068,1,3,
40,50.862901,-1.27347,9,5,30,4.6,1412578924.066,1,3,
40,50.86293,-1.273501,6,5,30,3.86,1412578925.096,1,3,
40,50.862962,-1.273534,23,5,30,2.74,1412578926.073,1,3,
40,50.863041,-1.274036,23,5,30,1.35,1412578927.069,1,3,
40,50.863052,-1.274028,23,5,30,1.13,1412578928.064,1,3,
40,50.863063,-1.274023,23,5,30,1.31,1412578929.068,1,3,
40,50.863077,-1.274014,23,5,30,1.71,1412578930.066,1,3,
40,50.863094,-1.274005,23,5,30,1.91,1412578931.071,1,3,
40,50.863112,-1.273993,23,5,30,2.06,1412578932.065,1,3,
40,50.863129,-1.273983,21,5,30,2.01,1412578933.067,1,3,
40,50.863151,-1.273978,11,5,30,2.29,1412578934.063,1,3,
40,50.863182,-1.27398,357,5,30,3.01,1412578935.062,1,3,
40,50.863217,-1.273983,352,5,30,3.84,1412578936.062,1,3,
40,50.863249,-1.273977,4,5,30,3.46,1412578937.057,1,3,
40,50.863274,-1.273964,17,5,30,2.78,1412578938.058,1,3,
40,50.86329,-1.273957,18,5,30,1.2,1412578939.049,1,3,
40,50.863292,-1.273956,17,5,30,0.17,1412578940.05,1,3,
40,50.863292,-1.273956,17,5,30,0,1412578941.088,1,3,
40,50.863292,-1.273956,17,5,30,0,1412578942.078,1,3,
40,50.863292,-1.273956,17,5,30,0,1412578943.065,1,3,
40,50.863292,-1.273956,16,5,30,0,1412578944.077,1,3,
40,50.863292,-1.273956,16,5,30,0,1412578945.072,1,3,
40,50.863292,-1.273956,16,5,30,0,1412578946.08,1,3,
42,50.863304,-1.273957,22,5,30,1.77,1412578947.077,1,3,
41,50.8633,-1.273976,20,5,30,0.21,1412578948.065,1,3,
40,50.8633,-1.273976,20,5,30,0,1412578949.072,1,3,
40,50.8633,-1.273976,20,5,30,0,1412578950.07,1,3,
40,50.8633,-1.273976,20,5,30,0,1412578951.068,1,3,
40,50.8633,-1.273976,20,5,30,0,1412578952.087,1,3,
40,50.863302,-1.273978,20,5,30,0.57,1412578953.106,1,3,
40,50.863308,-1.273981,20,5,30,0.8,1412578954.094,1,3,
40,50.863316,-1.27398,28,5,30,1.16,1412578955.076,1,3,
40,50.863326,-1.273973,28,5,30,1.25,1412578956.097,1,3,
41,50.863334,-1.273971,28,5,30,0.9,1412578957.088,1,3,
41,50.86334,-1.273976,28,5,30,1.09,1412578958.076,1,3,
41,50.863349,-1.273992,316,5,30,1.59,1412578959.075,1,3,
41,50.863357,-1.274011,325,5,30,1.46,1412578960.09,1,3,
41,50.863366,-1.274025,28,5,30,1.3,1412578961.091,1,3,
41,50.863376,-1.274035,336,5,30,1.24,1412578962.068,1,3,
41,50.863383,-1.274043,28,5,30,0.81,1412578963.066,1,3,
41,50.863392,-1.274053,324,5,30,1.35,1412578964.072,1,3,
41,50.863403,-1.27407,317,5,30,1.75,1412578965.079,1,3,
41,50.863417,-1.274093,322,5,30,1.74,1412578966.106,1,3,
41,50.863431,-1.274109,328,5,30,1.58,1412578967.103,1,3,
41,50.863444,-1.274116,337,5,30,1.66,1412578968.092,1,3,
41,50.863461,-1.274123,346,5,30,1.97,1412578969.094,1,3,
41,50.863475,-1.274125,348,5,30,1.57,1412578970.116,1,3,
41,50.86349,-1.274129,340,5,30,1.59,1412578971.074,1,3,
41,50.863504,-1.274134,341,5,30,1.45,1412578972.093,1,3,
41,50.863514,-1.274137,341,5,30,1,1412578973.087,1,3,
41,50.863518,-1.274138,341,5,30,0.47,1412578974.075,1,3,
41,50.863522,-1.274135,341,5,30,0.7,1412578975.066,1,3,
41,50.863532,-1.274131,341,5,30,1.07,1412578976.068,1,3,
41,50.863543,-1.274126,341,5,30,1.27,1412578977.07,1,3,
41,50.863554,-1.274122,341,5,30,1.42,1412578978.066,1,3,
40,50.863565,-1.274117,11,5,30,1.31,1412578979.077,1,4,
40,50.863576,-1.274112,9,5,30,1.24,1412578980.071,1,3,
40,50.863581,-1.274108,341,5,30,0.33,1412578981.068,1,4,
40,50.863583,-1.274105,341,5,30,0.34,1412578982.066,1,4,
40,50.863587,-1.2741,341,5,30,0.59,1412578983.059,1,4,
40,50.863593,-1.274094,341,5,30,0.66,1412578984.082,1,4,
41,50.863597,-1.274088,341,10,30,0.36,1412578985.078,1,4,
41,50.863597,-1.274088,341,10,30,0,1412578986.076,1,4,
41,50.863597,-1.274088,341,10,30,0,1412578987.086,1,4,
41,50.863597,-1.274094,341,10,30,0.32,1412578988.082,1,4,
41,50.863597,-1.274094,341,10,30,0,1412578989.092,1,4,
41,50.863597,-1.274094,341,10,30,0,1412578990.064,1,4,
41,50.863597,-1.274094,341,10,30,0,1412578991.077,1,4,
41,50.863597,-1.274094,341,10,30,0,1412578992.065,1,4,
41,50.863597,-1.274094,341,10,30,0,1412578993.062,1,4,
41,50.863597,-1.274094,341,10,30,0,1412578994.062,1,4,
41,50.863597,-1.274094,341,10,30,0,1412578995.047,1,4,
41,50.863597,-1.274094,341,10,30,0,1412578996.043,1,4,
41,50.863597,-1.274072,341,10,30,0.3,1412578997.041,1,4,
41,50.863592,-1.274092,299,5,30,0.31,1412578998.04,1,4,
41,50.863592,-1.274092,341,5,30,0,1412578999.046,1,4,
41,50.863592,-1.274092,341,10,30,0,1412579000.045,1,4,
41,50.863592,-1.274092,196,5,30,0,1412579001.044,1,4,
41,50.863592,-1.274092,196,5,30,0,1412579002.044,1,4,
41,50.863592,-1.274092,308,5,30,0,1412579003.034,1,4,
41,50.863592,-1.274092,308,5,30,0,1412579004.039,1,4,
41,50.863592,-1.274092,308,5,30,0,1412579005.066,1,4,
41,50.863592,-1.274092,308,5,30,0,1412579006.069,1,4,
41,50.863592,-1.274092,308,5,30,0,1412579007.065,1,4,
41,50.863592,-1.274092,308,5,30,0,1412579008.05,1,4,
41,50.863592,-1.274092,308,5,30,0,1412579009.05,1,4,
41,50.863592,-1.274092,308,5,30,0,1412579010.044,1,3,
41,50.863592,-1.274092,308,5,30,0,1412579011.044,1,3,
41,50.863571,-1.274095,195,5,30,1.54,1412579012.04,1,3,
41,50.863562,-1.274101,186,5,30,1.19,1412579013.039,1,3,
41,50.863552,-1.274105,178,5,30,1.4,1412579014.048,1,3,
41,50.863537,-1.274105,176,5,30,1.85,1412579015.054,1,3,
41,50.863521,-1.274102,205,5,30,1.81,1412579016.078,1,3,
41,50.863508,-1.274112,215,5,30,1.59,1412579017.084,1,3,
41,50.863499,-1.274122,206,5,30,1.31,1412579018.099,1,3,
41,50.863489,-1.274127,204,5,30,1.19,1412579019.092,1,3,
41,50.863478,-1.274135,200,5,30,1.6,1412579020.096,1,3,
41,50.863466,-1.274142,198,5,30,1.51,1412579021.098,1,3,
41,50.863451,-1.274145,180,5,30,1.82,1412579022.094,1,3,
41,50.863435,-1.274145,180,5,30,1.68,1412579023.095,1,3,
41,50.863422,-1.27414,180,5,30,1.56,1412579024.096,1,3,
41,50.863409,-1.274126,151,5,30,2.09,1412579025.099,1,3,
41,50.863396,-1.274104,138,5,30,2.36,1412579026.079,1,3,
41,50.863388,-1.274085,137,5,30,1.35,1412579027.066,1,3,
41,50.863379,-1.27407,139,5,30,1.86,1412579028.082,1,3,
41,50.863371,-1.274055,141,5,30,1.46,1412579029.084,1,3,
41,50.86336,-1.274041,139,5,30,1.74,1412579030.075,1,3,
41,50.863346,-1.274026,135,5,30,1.78,1412579031.077,1,3,
41,50.863335,-1.274012,136,5,30,1.49,1412579032.091,1,3,
41,50.863322,-1.273994,134,5,30,2.3,1412579033.117,1,3,
41,50.863306,-1.273974,136,5,30,2.26,1412579034.101,1,3,
41,50.863293,-1.27396,178,5,30,1.28,1412579035.085,1,3,
40,50.863282,-1.273958,178,5,30,1.6,1412579036.069,1,3,
40,50.863273,-1.273961,143,5,30,0.66,1412579037.081,1,3,
41,50.863269,-1.273961,143,5,30,0.86,1412579038.089,1,3,
41,50.863268,-1.273958,143,5,30,0.15,1412579039.077,1,3,
40,50.863271,-1.273955,143,5,30,0.4,1412579040.073,1,3,
40,50.863271,-1.273946,143,5,30,0.92,1412579041.075,1,3,
40,50.863269,-1.273933,143,5,30,0.92,1412579042.054,1,3,
40,50.863263,-1.273931,143,5,30,0.65,1412579043.071,1,3,
40,50.863259,-1.273933,143,5,30,0.29,1412579044.075,1,3,
40,50.863259,-1.273933,143,5,30,0,1412579045.055,1,3,
40,50.863259,-1.273933,143,5,30,0,1412579046.078,1,3,
40,50.863259,-1.273933,143,5,30,0,1412579047.082,1,3,
40,50.863252,-1.273963,143,5,30,0.5,1412579048.066,1,3,
40,50.863252,-1.273963,143,5,30,0,1412579049.106,1,3,
40,50.863252,-1.273963,143,5,30,0,1412579050.121,1,3,
41,50.863252,-1.273963,143,5,30,0,1412579051.087,1,3,
41,50.86325,-1.273966,143,5,30,0.77,1412579052.094,1,3,
41,50.863248,-1.273933,97,5,30,3.8,1412579053.085,1,3,
41,50.863245,-1.273872,103,5,30,4.12,1412579054.069,1,3,
41,50.863239,-1.273807,113,5,30,4.47,1412579055.077,1,3,
41,50.863228,-1.273743,110,5,30,4.48,1412579056.065,1,3,
41,50.86321,-1.273667,111,5,30,6.16,1412579057.083,1,3,
41,50.863197,-1.273563,109,5,30,6.05,1412579058.112,1,3,
41,50.863179,-1.273491,114,5,30,5.54,1412579059.125,1,3,
42,50.863185,-1.273478,116,5,30,2.48,1412579060.145,1,3,
41,50.863184,-1.273462,131,5,30,1.09,1412579061.104,1,3,
41,50.863181,-1.273447,127,5,30,1.24,1412579062.071,1,3,
41,50.863164,-1.273416,135,5,30,3.12,1412579063.078,1,3,
41,50.86314,-1.273387,137,5,30,3.34,1412579064.099,1,3,
42,50.863117,-1.273322,160,5,30,5.99,1412579065.093,1,3,
42,50.863073,-1.273297,160,5,30,7.02,1412579066.093,1,3,
42,50.863005,-1.27327,167,5,30,8.21,1412579067.096,1,3,
42,50.862941,-1.27326,176,5,30,9.13,1412579068.067,1,3,
42,50.862846,-1.273276,189,5,30,9.47,1412579069.094,1,3,
41,50.862776,-1.273306,197,5,30,9.16,1412579070.091,1,3,
41,50.862702,-1.27336,209,5,30,8.66,1412579071.09,1,3,
42,50.862647,-1.273418,217,5,30,9.37,1412579072.087,1,3,
41,50.862603,-1.273513,243,5,30,8.07,1412579073.101,1,3,
41,50.862586,-1.273676,261,5,30,8.11,1412579074.086,1,3,
41,50.862584,-1.273696,261,5,30,7.48,1412579075.099,1,4,
41,50.862621,-1.273877,292,5,30,9.91,1412579076.118,1,3,
41,50.862658,-1.274013,293,5,30,11.64,1412579077.082,1,4,
41,50.8627,-1.274167,293,5,30,11.64,1412579078.056,1,4,
41,50.86275,-1.274352,293,5,30,11.35,1412579079.093,1,4,
41,50.862789,-1.274498,293,5,30,11.35,1412579080.088,1,4,
41,50.862825,-1.274631,293,5,30,9.59,1412579081.094,1,4,
41,50.862859,-1.274751,294,5,30,9.59,1412579082.091,1,4,
41,50.862872,-1.274795,294,5,30,5.86,1412579083.085,1,4,
41,50.862895,-1.274878,294,5,30,5.38,1412579084.113,1,4,
41,50.862919,-1.274962,294,5,30,6.65,1412579085.098,1,4,
41,50.862943,-1.275046,294,5,30,8.18,1412579086.081,1,4,
41,50.862978,-1.275166,294,5,30,9.64,1412579087.082,1,4,
41,50.863016,-1.275296,294,5,30,11.19,1412579088.082,1,4,
41,50.863057,-1.275436,294,5,30,12.26,1412579089.066,1,4,
42,50.863106,-1.275604,294,5,30,12.26,1412579090.051,1,4,
41,50.863142,-1.27573,294,5,30,10.01,1412579091.08,1,4,
40,50.863155,-1.275776,294,10,30,10.01,1412579092.082,1,4,
40,50.8632,-1.275849,314,5,30,7.29,1412579093.074,1,4,
40,50.863242,-1.275914,315,5,30,7.27,1412579094.077,1,4,
41,50.863312,-1.276024,315,5,30,10.83,1412579095.061,1,4,
40,50.863383,-1.276136,313,5,30,10.83,1412579096.06,1,4,
40,50.86347,-1.27629,306,5,30,12.11,1412579097.077,1,3,
40,50.863534,-1.276438,302,5,30,11.87,1412579098.077,1,4,
39,50.863594,-1.2766,300,5,30,11.87,1412579099.055,1,4,
39,50.863646,-1.276742,298,5,30,12.22,1412579100.068,1,4,
38,50.863698,-1.276897,297,5,30,12.33,1412579101.079,1,4,
37,50.863747,-1.277047,297,5,30,11.84,1412579102.081,1,4,
36,50.863793,-1.27718,299,5,30,11.38,1412579103.068,1,4,
35,50.86382,-1.277252,300,5,30,9.66,1412579104.07,1,4,
35,50.863872,-1.277363,308,10,30,8.93,1412579105.07,1,4,
35,50.863894,-1.277404,311,10,30,6.17,1412579106.08,1,4,
35,50.863916,-1.277443,311,10,30,5.18,1412579107.081,1,4,
35,50.863946,-1.277499,311,10,30,5.18,1412579108.055,1,4,
35,50.86393,-1.27747,311,5,30,0.77,1412579109.063,1,4,
35,50.86393,-1.27747,311,5,30,0,1412579110.085,1,4,
35,50.86393,-1.277469,311,5,30,0,1412579111.079,1,4,
35,50.863929,-1.277468,311,5,30,0,1412579112.067,1,4,
35,50.863931,-1.277471,311,5,30,0,1412579113.066,1,4,
35,50.863931,-1.27747,311,5,30,0,1412579114.052,1,4,
35,50.863931,-1.277472,311,5,30,0,1412579115.061,1,4,
35,50.863931,-1.277472,311,5,30,0,1412579116.06,1,4,
35,50.863931,-1.277472,311,5,30,0,1412579117.076,1,4,
35,50.863931,-1.277471,311,5,30,0,1412579118.075,1,4,
35,50.863931,-1.277471,311,5,30,0,1412579119.06,1,4,
35,50.86393,-1.277469,311,5,30,0,1412579120.059,1,4,
36,50.86393,-1.27747,311,5,30,0,1412579121.077,1,3,
36,50.863931,-1.277471,311,5,30,0,1412579122.074,1,3,
35,50.863937,-1.277481,311,5,30,2.56,1412579123.056,1,3,
36,50.863955,-1.277515,311,5,30,2.86,1412579124.073,1,3,
35,50.863956,-1.27752,28,5,30,5.81,1412579125.068,1,3,
36,50.863991,-1.277473,38,5,30,5.88,1412579126.06,1,3,
36,50.864043,-1.277407,38,5,30,7.65,1412579127.062,1,3,
36,50.864111,-1.277323,38,5,30,9.29,1412579128.079,1,3,
36,50.864216,-1.277193,38,5,30,10.15,1412579129.081,1,3,
37,50.864324,-1.27706,36,5,30,12.04,1412579130.11,1,3,
37,50.864386,-1.276987,37,5,30,11.39,1412579131.158,1,3,
37,50.864564,-1.276803,34,5,30,15.92,1412579132.137,1,3,
37,50.864686,-1.276659,37,5,30,16.219999,1412579133.115,1,4,
37,50.864793,-1.276528,37,5,30,15.6,1412579134.117,1,4,
38,50.864904,-1.276393,37,5,30,16.129999,1412579135.086,1,4,
38,50.865025,-1.276245,37,5,30,16.84,1412579136.078,1,4,
38,50.865146,-1.276096,37,10,30,16.85,1412579137.064,1,4,
39,50.86526,-1.275957,37,10,30,18.809999,1412579138.065,1,4,
39,50.865396,-1.275791,37,10,30,18.76,1412579139.081,1,4,
39,50.86553,-1.275626,37,10,30,18.76,1412579140.054,1,4,
40,50.865655,-1.275483,35,5,30,19.23,1412579141.085,1,4,
40,50.865796,-1.275326,34,10,30,19.23,1412579142.083,1,4,
40,50.86596,-1.275144,34,10,30,19.360001,1412579143.062,1,4,
40,50.866083,-1.275013,32,5,30,18.200001,1412579144.077,1,4,
40,50.866204,-1.274897,30,5,30,18.620001,1412579145.07,1,4,
41,50.866355,-1.274762,29,5,30,18.629999,1412579146.058,1,4,
41,50.866503,-1.274658,17,5,30,18.08,1412579147.064,1,4,
41,50.866639,-1.274593,16,5,30,17.02,1412579148.075,1,4,
42,50.866793,-1.274532,7,5,30,16.07,1412579149.068,1,4,
42,50.866917,-1.274506,5,5,30,14.31,1412579150.067,1,4,
42,50.867023,-1.274489,5,5,30,12.66,1412579151.069,1,4,
42,50.86713,-1.274477,3,5,30,11.17,1412579152.069,1,4,
42,50.86722,-1.274473,1,5,30,9.44,1412579153.069,1,4,
42,50.867303,-1.274472,359,10,30,8.25,1412579154.089,1,4,
42,50.867377,-1.274473,359,10,30,7.12,1412579155.072,1,4,
42,50.867448,-1.274474,356,10,30,6.47,1412579156.074,1,4,
42,50.867489,-1.274478,356,10,30,5.73,1412579157.082,1,4,
42,50.867541,-1.274484,356,5,30,4.96,1412579158.081,1,4,
43,50.86759,-1.274489,354,5,30,4.17,1412579159.07,1,4,
43,50.867612,-1.274493,354,5,30,3.41,1412579160.072,1,4,
43,50.867635,-1.274496,354,5,30,2.78,1412579161.07,1,4,
43,50.867656,-1.274499,354,5,30,2.18,1412579162.067,1,4,
43,50.867666,-1.274501,354,5,30,1.09,1412579163.053,1,3,
43,50.867665,-1.274501,354,5,30,0.36,1412579164.054,1,3,
43,50.86767,-1.274501,354,5,30,0.62,1412579165.066,1,3,
43,50.867693,-1.274505,354,5,30,1.98,1412579166.07,1,3,
43,50.867722,-1.274509,354,5,30,2.93,1412579167.071,1,3,
43,50.86775,-1.274514,353,5,30,2.8,1412579168.068,1,3,
43,50.867775,-1.274518,353,5,30,2.8,1412579169.07,1,3,
43,50.867798,-1.274522,353,5,30,2.76,1412579170.067,1,3,
43,50.867825,-1.274526,353,5,30,2.7,1412579171.059,1,3,
43,50.867847,-1.27453,353,5,30,2.1,1412579172.072,1,3,
43,50.867861,-1.274532,353,5,30,0.74,1412579173.078,1,4,
43,50.867865,-1.274533,353,5,30,0.27,1412579174.069,1,4,
43,50.867872,-1.274534,353,5,30,1.06,1412579175.073,1,4,
43,50.867882,-1.274536,353,5,30,0.46,1412579176.074,1,4,
43,50.867881,-1.274536,353,5,30,0,1412579177.083,1,4,
43,50.867882,-1.274536,353,5,30,0,1412579178.09,1,4,
43,50.867881,-1.274536,353,5,30,0,1412579179.089,1,4,
43,50.867881,-1.274536,353,5,30,0,1412579180.085,1,4,
43,50.86788,-1.274536,353,5,30,0,1412579181.073,1,4,
43,50.867883,-1.274536,353,5,30,0,1412579182.086,1,4,
